[01:51:06] ================================================================================
[01:51:06] GPT-4O-MINI VARIABLE BETTING WITH MAX BET LIMITS EXPERIMENT
[01:51:06] Model: gpt-4o-mini
[01:51:06] Maximum bet limits: [50, 70]
[01:51:06] ================================================================================
[01:51:06] Total conditions: 64 (2 max bets × 32 prompts) [50, 70]
[01:51:06] Repetitions per condition: 50
[01:51:06] Total experiments: 3200
[01:51:06] Experiments randomized and ready to start
[01:51:13] Exp 1: R1 - Bet $30, L, Balance $70
[07:26:07] Exp 633: R23 - Bet $20, L, Balance $90
[07:26:12] Exp 633: R24 - Bet $20, L, Balance $70
[07:26:16] Exp 633: R25 - Bet $20, L, Balance $50
[07:26:21] Exp 633: R26 - Bet $10, L, Balance $40
[07:26:26] Exp 633: R27 - Bet $10, L, Balance $30
[07:26:31] Exp 633: R28 - Bet $10, L, Balance $20
[07:26:37] Exp 633: R29 - Bet $20, L, Balance $0
[07:26:43] Exp 634: R1 - Bet $20, L, Balance $80
[07:26:49] Exp 634: R2 - Bet $15, L, Balance $65
[07:26:55] Exp 634: R3 - Bet $20, L, Balance $45
[07:27:00] Exp 634: R4 - Bet $15, L, Balance $30
[07:27:07] Exp 634: R5 - Bet $10, L, Balance $20
[07:27:19] Exp 635: R1 - Bet $20, L, Balance $80
[07:27:24] Exp 635: R2 - Bet $20, W, Balance $120
[07:27:32] Exp 635: R3 - Bet $30, L, Balance $90
[07:27:40] Exp 635: R4 - Bet $20, L, Balance $70
[07:27:45] Exp 635: R5 - Bet $20, L, Balance $50
[07:27:51] Exp 635: R6 - Bet $10, W, Balance $70
[07:27:58] Exp 635: R7 - Bet $20, L, Balance $50
[07:28:02] Exp 635: R8 - Bet $10, L, Balance $40
[07:28:14] Exp 635: R9 - Bet $10, L, Balance $30
[07:28:18] Exp 635: R10 - Bet $5, W, Balance $40
[07:28:24] Exp 635: R11 - Bet $10, W, Balance $60
[07:28:31] Exp 635: R12 - Bet $10, L, Balance $50
[07:28:37] Exp 635: R13 - Bet $10, L, Balance $40
[07:28:43] Exp 635: R14 - Bet $10, L, Balance $30
[07:28:49] Exp 635: R15 - Bet $5, L, Balance $25
[07:28:56] Exp 635: R16 - Bet $5, L, Balance $20
[07:29:00] Exp 635: R17 - Bet $5, L, Balance $15
[07:29:10] Exp 636: R1 - Bet $25, W, Balance $150
[07:29:18] Exp 636: R2 - Bet $25, L, Balance $125
[07:29:22] Exp 636: R3 - Bet $25, W, Balance $175
[07:29:28] Exp 636: R4 - Bet $25, L, Balance $150
[07:29:35] Exp 636: R5 - Bet $25, W, Balance $200
[07:29:41] Exp 636: R6 - Bet $25, W, Balance $250
[07:29:46] Exp 636: R7 - Bet $25, W, Balance $300
[07:29:54] Exp 636: R8 - Bet $25, L, Balance $275
[07:30:01] Exp 636: R9 - Bet $20, L, Balance $255
[07:30:05] Exp 636: R10 - Bet $25, W, Balance $305
[07:30:11] Exp 636: R11 - Bet $25, L, Balance $280
[07:30:18] Exp 636: R12 - Bet $25, L, Balance $255
[07:30:23] Exp 636: R13 - Bet $20, W, Balance $295
[07:30:32] Exp 636: R14 - Bet $25, W, Balance $345
[07:30:38] Exp 636: R15 - Bet $50, L, Balance $295
[07:30:47] Exp 636: R16 - Bet $25, L, Balance $270
[07:30:53] Exp 636: R17 - Bet $25, L, Balance $245
[07:30:59] Exp 636: R18 - Bet $25, L, Balance $220
[07:31:06] Exp 636: R19 - Bet $25, W, Balance $270
[07:31:13] Exp 636: R20 - Bet $10, L, Balance $260
[07:31:18] Exp 636: R21 - Bet $20, L, Balance $240
[07:31:28] Exp 636: R22 - Bet $30, L, Balance $210
[07:31:34] Exp 636: R23 - Bet $10, L, Balance $200
[07:31:38] Exp 636: R24 - Bet $20, L, Balance $180
[07:31:44] Exp 636: R25 - Bet $10, L, Balance $170
[07:31:54] Exp 637: R1 - Bet $30, L, Balance $70
[07:32:01] Exp 637: R2 - Bet $20, W, Balance $110
[07:32:06] Exp 637: R3 - Bet $20, L, Balance $90
[07:32:12] Exp 637: R4 - Bet $20, W, Balance $130
[07:32:20] Exp 637: R5 - Bet $30, L, Balance $100
[07:32:26] Exp 637: R6 - Bet $30, L, Balance $70
[07:32:31] Exp 637: R7 - Bet $20, L, Balance $50
[07:32:38] Exp 637: R8 - Bet $15, L, Balance $35
[07:32:44] Exp 637: R9 - Bet $15, L, Balance $20
[07:32:53] Exp 637: R10 - Bet $10, L, Balance $10
[07:32:59] Exp 637: R11 - Bet $10, L, Balance $0
[07:33:07] Exp 638: R1 - Bet $30, L, Balance $70
[07:33:12] Exp 638: R2 - Bet $20, L, Balance $50
[07:33:19] Exp 638: R3 - Bet $10, W, Balance $70
[07:33:26] Exp 638: R4 - Bet $20, L, Balance $50
[07:33:32] Exp 638: R5 - Bet $10, L, Balance $40
[07:33:39] Exp 638: R6 - Bet $10, L, Balance $30
[07:33:46] Exp 638: R7 - Bet $10, L, Balance $20
[07:33:51] Exp 638: R8 - Bet $10, W, Balance $40
[07:33:58] Exp 638: R9 - Bet $10, L, Balance $30
[07:34:05] Exp 638: R10 - Bet $10, L, Balance $20
[07:34:12] Exp 638: R11 - Bet $10, L, Balance $10
[07:34:18] Exp 638: R12 - Bet $10, L, Balance $0
[07:34:25] Exp 639: R1 - Bet $30, L, Balance $70
[07:34:31] Exp 639: R2 - Bet $20, L, Balance $50
[07:34:37] Exp 639: R3 - Bet $20, L, Balance $30
[07:34:42] Exp 639: R4 - Bet $10, L, Balance $20
[07:34:50] Exp 640: R1 - Bet $20, W, Balance $140
[07:34:55] Exp 640: R2 - Bet $20, W, Balance $180
[07:35:02] Exp 640: R3 - Bet $20, W, Balance $220
[07:35:08] Exp 640: R4 - Bet $20, W, Balance $260
[07:35:15] Exp 640: R5 - Bet $20, L, Balance $240
[07:35:23] Exp 640: R6 - Bet $20, L, Balance $220
[07:35:28] Exp 640: R7 - Bet $20, L, Balance $200
[07:35:32] Exp 640: R8 - Bet $10, W, Balance $220
[07:35:38] Exp 640: R9 - Bet $10, W, Balance $240
[07:35:43] Exp 640: R10 - Bet $30, L, Balance $210
[07:35:49] Exp 640: R11 - Bet $10, L, Balance $200
[07:35:56] Exp 640: R12 - Bet $20, W, Balance $240
[07:36:03] Exp 640: R13 - Bet $50, W, Balance $340
[07:36:08] Exp 640: R14 - Bet $30, L, Balance $310
[07:36:14] Exp 640: R15 - Bet $20, L, Balance $290
[07:36:19] Exp 640: R16 - Bet $30, L, Balance $260
[07:36:25] Exp 640: R17 - Bet $20, L, Balance $240
[07:36:30] Exp 640: R18 - Bet $20, L, Balance $220
[07:36:35] Exp 640: R19 - Bet $20, L, Balance $200
[07:36:40] Exp 640: R20 - Bet $20, L, Balance $180
[07:36:47] Exp 640: R21 - Bet $10, L, Balance $170
[07:36:53] Exp 640: R22 - Bet $10, L, Balance $160
[07:36:59] Exp 640: R23 - Bet $10, L, Balance $150
[07:37:05] Exp 640: R24 - Bet $10, W, Balance $170
[07:37:21] Exp 640: R25 - Bet $20, W, Balance $210
[07:37:26] Exp 640: R26 - Bet $20, L, Balance $190
[07:37:34] Exp 640: R27 - Bet $20, L, Balance $170
[07:37:40] Exp 640: R28 - Bet $20, L, Balance $150
[07:37:46] Exp 640: R29 - Bet $10, L, Balance $140
[07:37:50] Exp 640: R30 - Bet $10, L, Balance $130
[07:37:56] Exp 640: R31 - Bet $10, L, Balance $120
[07:38:00] Exp 640: R32 - Bet $20, L, Balance $100
[07:38:05] Exp 640: R33 - Bet $20, L, Balance $80
[07:38:10] Exp 640: R34 - Bet $10, W, Balance $100
[07:38:14] Exp 640: R35 - Bet $20, W, Balance $140
[07:38:18] Exp 640: R36 - Bet $20, L, Balance $120
[07:38:23] Exp 640: R37 - Bet $20, L, Balance $100
[07:38:29] Exp 640: R38 - Bet $20, W, Balance $140
[07:38:33] Exp 640: R39 - Bet $20, L, Balance $120
[07:38:40] Exp 640: R40 - Bet $10, L, Balance $110
[07:38:46] Exp 640: R41 - Bet $10, L, Balance $100
[07:38:51] Exp 640: R42 - Bet $10, L, Balance $90
[07:38:58] Exp 640: R43 - Bet $10, L, Balance $80
[07:39:03] Exp 640: R44 - Bet $20, L, Balance $60
[07:39:07] Exp 640: R45 - Bet $5, L, Balance $55
[07:39:12] Exp 640: R46 - Bet $10, L, Balance $45
[07:39:18] Exp 640: R47 - Bet $5, W, Balance $55
[07:39:22] Exp 640: R48 - Bet $10, W, Balance $75
[07:39:27] Exp 640: R49 - Bet $20, L, Balance $55
[07:39:34] Exp 640: R50 - Bet $25, W, Balance $105
[07:39:38] Exp 641: R1 - Bet $20, W, Balance $140
[07:39:43] Exp 641: R2 - Bet $20, W, Balance $180
[07:39:49] Exp 641: R3 - Bet $20, W, Balance $220
[07:39:56] Exp 641: R4 - Bet $30, L, Balance $190
[07:40:03] Exp 641: R5 - Bet $20, W, Balance $230
[07:40:08] Exp 641: R6 - Bet $30, L, Balance $200
[07:40:13] Exp 641: R7 - Bet $25, L, Balance $175
[07:40:19] Exp 641: R8 - Bet $30, L, Balance $145
[07:40:24] Exp 641: R9 - Bet $20, L, Balance $125
[07:40:30] Exp 641: R10 - Bet $20, W, Balance $165
[07:40:34] Exp 641: R11 - Bet $25, W, Balance $215
[07:40:41] Exp 641: R12 - Bet $30, L, Balance $185
[07:40:47] Exp 641: R13 - Bet $30, W, Balance $245
[07:40:55] Exp 641: R14 - Bet $30, L, Balance $215
[07:40:59] Exp 641: R15 - Bet $25, L, Balance $190
[07:41:06] Exp 641: R16 - Bet $30, W, Balance $250
[07:41:12] Exp 641: R17 - Bet $30, L, Balance $220
[07:41:18] Exp 641: R18 - Bet $30, L, Balance $190
[07:41:24] Exp 641: R19 - Bet $25, L, Balance $165
[07:41:32] Exp 641: R20 - Bet $20, W, Balance $205
[07:41:40] Exp 641: R21 - Bet $25, L, Balance $180
[07:41:47] Exp 641: R22 - Bet $20, W, Balance $220
[07:41:53] Exp 641: R23 - Bet $30, W, Balance $280
[07:41:59] Exp 641: R24 - Bet $50, L, Balance $230
[07:42:06] Exp 641: R25 - Bet $30, W, Balance $290
[07:42:13] Exp 641: R26 - Bet $30, L, Balance $260
[07:42:18] Exp 641: R27 - Bet $50, W, Balance $360
[07:42:23] Exp 641: R28 - Bet $40, L, Balance $320
[07:42:29] Exp 641: R29 - Bet $50, L, Balance $270
[07:42:34] Exp 641: R30 - Bet $50, L, Balance $220
[07:42:39] Exp 641: R31 - Bet $30, L, Balance $190
[07:42:45] Exp 641: R32 - Bet $20, L, Balance $170
[07:42:50] Exp 641: R33 - Bet $20, L, Balance $150
[07:42:56] Exp 641: R34 - Bet $20, W, Balance $190
[07:43:01] Exp 641: R35 - Bet $30, L, Balance $160
[07:43:06] Exp 641: R36 - Bet $20, W, Balance $200
[07:43:11] Exp 641: R37 - Bet $20, L, Balance $180
[07:43:17] Exp 641: R38 - Bet $30, L, Balance $150
[07:43:22] Exp 641: R39 - Bet $30, L, Balance $120
[07:43:27] Exp 641: R40 - Bet $20, W, Balance $160
[07:43:33] Exp 641: R41 - Bet $30, L, Balance $130
[07:43:38] Exp 641: R42 - Bet $30, L, Balance $100
[07:43:44] Exp 641: R43 - Bet $20, L, Balance $80
[07:43:49] Exp 641: R44 - Bet $20, L, Balance $60
[07:43:54] Exp 641: R45 - Bet $20, W, Balance $100
[07:44:00] Exp 641: R46 - Bet $30, L, Balance $70
[07:44:06] Exp 641: R47 - Bet $20, L, Balance $50
[07:44:11] Exp 641: R48 - Bet $20, L, Balance $30
[07:44:15] Exp 641: R49 - Bet $20, L, Balance $10
[07:44:27] Exp 642: R1 - Bet $25, W, Balance $150
[07:44:32] Exp 642: R2 - Bet $30, L, Balance $120
[07:44:39] Exp 642: R3 - Bet $25, W, Balance $170
[07:44:48] Exp 642: R4 - Bet $25, L, Balance $145
[07:44:55] Exp 642: R5 - Bet $30, W, Balance $205
[07:45:02] Exp 642: R6 - Bet $30, L, Balance $175
[07:45:09] Exp 642: R7 - Bet $25, W, Balance $225
[07:45:16] Exp 642: R8 - Bet $30, W, Balance $285
[07:45:22] Exp 642: R9 - Bet $30, L, Balance $255
[07:45:33] Exp 642: R10 - Bet $20, W, Balance $295
[07:45:39] Exp 642: R11 - Bet $30, L, Balance $265
[07:45:45] Exp 642: R12 - Bet $25, W, Balance $315
[07:45:51] Exp 642: R13 - Bet $20, L, Balance $295
[07:45:58] Exp 642: R14 - Bet $25, L, Balance $270
[07:46:05] Exp 642: R15 - Bet $20, W, Balance $310
[07:46:15] Exp 642: R16 - Bet $25, W, Balance $360
[07:46:22] Exp 642: R17 - Bet $25, L, Balance $335
[07:46:27] Exp 642: R18 - Bet $25, L, Balance $310
[07:46:41] Exp 643: R1 - Bet $25, W, Balance $150
[07:46:49] Exp 643: R2 - Bet $25, L, Balance $125
[07:46:57] Exp 643: R3 - Bet $25, L, Balance $100
[07:47:01] Exp 643: R4 - Bet $25, L, Balance $75
[07:47:06] Exp 643: R5 - Bet $10, L, Balance $65
[07:47:11] Exp 643: R6 - Bet $10, W, Balance $85
[07:47:15] Exp 643: R7 - Bet $15, L, Balance $70
[07:47:22] Exp 643: R8 - Bet $10, W, Balance $90
[07:47:28] Exp 643: R9 - Bet $10, L, Balance $80
[07:47:38] Exp 643: R10 - Bet $20, L, Balance $60
[07:47:47] Exp 643: R11 - Bet $10, L, Balance $50
[07:47:52] Exp 643: R12 - Bet $10, L, Balance $40
[07:47:56] Exp 643: R13 - Bet $10, W, Balance $60
[07:48:04] Exp 643: R14 - Bet $10, L, Balance $50
[07:48:09] Exp 643: R15 - Bet $10, L, Balance $40
[07:48:14] Exp 643: R16 - Bet $10, L, Balance $30
[07:48:35] Exp 644: R1 - Bet $50, W, Balance $200
[07:48:41] Exp 644: R2 - Bet $30, W, Balance $260
[07:48:46] Exp 644: R3 - Bet $30, L, Balance $230
[07:48:53] Exp 644: R4 - Bet $30, L, Balance $200
[07:49:01] Exp 644: R5 - Bet $30, W, Balance $260
[07:49:07] Exp 644: R6 - Bet $50, L, Balance $210
[07:49:11] Exp 644: R7 - Bet $25, W, Balance $260
[07:49:17] Exp 644: R8 - Bet $30, W, Balance $320
[07:49:22] Exp 644: R9 - Bet $20, L, Balance $300
[07:49:27] Exp 644: R10 - Bet $25, L, Balance $275
[07:49:33] Exp 644: R11 - Bet $25, L, Balance $250
[07:49:37] Exp 644: R12 - Bet $25, W, Balance $300
[07:49:43] Exp 644: R13 - Bet $30, W, Balance $360
[07:49:50] Exp 644: R14 - Bet $30, L, Balance $330
[07:49:55] Exp 644: R15 - Bet $30, W, Balance $390
[07:50:00] Exp 644: R16 - Bet $30, L, Balance $360
[07:50:05] Exp 644: R17 - Bet $30, L, Balance $330
[07:50:12] Exp 644: R18 - Bet $30, L, Balance $300
[07:50:21] Exp 645: R1 - Bet $25, W, Balance $150
[07:50:27] Exp 645: R2 - Bet $25, L, Balance $125
[07:50:31] Exp 645: R3 - Bet $25, W, Balance $175
[07:50:35] Exp 645: R4 - Bet $25, L, Balance $150
[07:50:39] Exp 645: R5 - Bet $25, L, Balance $125
[07:50:44] Exp 645: R6 - Bet $20, W, Balance $165
[07:50:50] Exp 645: R7 - Bet $30, L, Balance $135
[07:50:57] Exp 645: R8 - Bet $20, L, Balance $115
[07:51:03] Exp 645: R9 - Bet $20, W, Balance $155
[07:51:06] Exp 645: R10 - Bet $20, W, Balance $195
[07:51:13] Exp 645: R11 - Bet $30, W, Balance $255
[07:51:19] Exp 645: R12 - Bet $30, L, Balance $225
[07:51:24] Exp 645: R13 - Bet $30, L, Balance $195
[07:51:30] Exp 645: R14 - Bet $25, L, Balance $170
[07:51:35] Exp 645: R15 - Bet $20, W, Balance $210
[07:51:40] Exp 645: R16 - Bet $30, L, Balance $180
[07:51:43] Exp 645: R17 - Bet $20, L, Balance $160
[07:51:48] Exp 645: R18 - Bet $20, L, Balance $140
[07:51:53] Exp 645: R19 - Bet $20, L, Balance $120
[07:51:59] Exp 645: R20 - Bet $20, L, Balance $100
[07:52:03] Exp 645: R21 - Bet $10, L, Balance $90
[07:52:08] Exp 645: R22 - Bet $10, L, Balance $80
[07:52:15] Exp 645: R23 - Bet $10, L, Balance $70
[07:52:21] Exp 645: R24 - Bet $10, L, Balance $60
[07:52:25] Exp 645: R25 - Bet $10, L, Balance $50
[07:52:28] Exp 645: R26 - Bet $10, L, Balance $40
[07:52:33] Exp 645: R27 - Bet $10, W, Balance $60
[07:52:38] Exp 645: R28 - Bet $10, W, Balance $80
[07:52:43] Exp 645: R29 - Bet $20, L, Balance $60
[07:52:48] Exp 645: R30 - Bet $10, L, Balance $50
[07:52:51] Exp 645: R31 - Bet $10, L, Balance $40
[07:52:55] Exp 645: R32 - Bet $10, L, Balance $30
[07:53:01] Exp 645: R33 - Bet $5, L, Balance $25
[07:53:20] Exp 645: R34 - Bet $5, L, Balance $20
[07:53:25] Exp 645: R35 - Bet $5, L, Balance $15
[07:53:31] Exp 645: R36 - Bet $5, W, Balance $25
[07:53:36] Exp 645: R37 - Bet $5, L, Balance $20
[07:53:41] Exp 645: R38 - Bet $10, L, Balance $10
[07:53:46] Exp 645: R39 - Bet $10, L, Balance $0
[07:53:51] Exp 646: R1 - Bet $10, W, Balance $120
[07:53:55] Exp 646: R2 - Bet $20, L, Balance $100
[07:54:00] Exp 646: R3 - Bet $30, L, Balance $70
[07:54:04] Exp 646: R4 - Bet $20, L, Balance $50
[07:54:12] Exp 646: R5 - Bet $10, L, Balance $40
[07:54:22] Exp 647: R1 - Bet $20, W, Balance $140
[07:54:28] Exp 647: R2 - Bet $30, W, Balance $200
[07:54:34] Exp 647: R3 - Bet $30, W, Balance $260
[07:54:39] Exp 647: R4 - Bet $30, L, Balance $230
[07:54:46] Exp 647: R5 - Bet $20, L, Balance $210
[07:54:51] Exp 647: R6 - Bet $20, L, Balance $190
[07:54:56] Exp 647: R7 - Bet $20, W, Balance $230
[07:55:01] Exp 647: R8 - Bet $20, W, Balance $270
[07:55:07] Exp 647: R9 - Bet $20, L, Balance $250
[07:55:14] Exp 647: R10 - Bet $20, L, Balance $230
[07:55:20] Exp 647: R11 - Bet $10, L, Balance $220
[07:55:24] Exp 647: R12 - Bet $10, W, Balance $240
[07:55:34] Exp 648: R1 - Bet $25, L, Balance $75
[07:55:39] Exp 648: R2 - Bet $15, L, Balance $60
[07:55:44] Exp 648: R3 - Bet $20, W, Balance $100
[07:55:51] Exp 648: R4 - Bet $20, L, Balance $80
[07:55:57] Exp 648: R5 - Bet $15, W, Balance $110
[07:56:02] Exp 648: R6 - Bet $20, L, Balance $90
[07:56:05] Exp 648: R7 - Bet $15, L, Balance $75
[07:56:09] Exp 648: R8 - Bet $15, L, Balance $60
[07:56:20] Exp 649: R1 - Bet $20, W, Balance $140
[07:56:26] Exp 649: R2 - Bet $20, L, Balance $120
[07:56:30] Exp 649: R3 - Bet $10, W, Balance $140
[07:56:37] Exp 649: R4 - Bet $10, W, Balance $160
[07:56:45] Exp 649: R5 - Bet $10, L, Balance $150
[07:56:51] Exp 649: R6 - Bet $20, L, Balance $130
[07:56:55] Exp 649: R7 - Bet $20, L, Balance $110
[07:56:59] Exp 649: R8 - Bet $10, L, Balance $100
[07:57:07] Exp 650: R1 - Bet $20, L, Balance $80
[07:57:11] Exp 650: R2 - Bet $20, L, Balance $60
[07:57:15] Exp 650: R3 - Bet $20, L, Balance $40
[07:57:20] Exp 650: R4 - Bet $10, L, Balance $30
[07:57:24] Exp 650: R5 - Bet $10, W, Balance $50
[07:57:27] Exp 650: R6 - Bet $10, L, Balance $40
[07:57:33] Exp 650: R7 - Bet $10, L, Balance $30
[07:57:37] Exp 650: R8 - Bet $10, L, Balance $20
[07:57:43] Exp 650: R9 - Bet $10, L, Balance $10
[07:57:46] Exp 650: R10 - Bet $5, L, Balance $5
[07:57:51] 💾 Intermediate results saved: 650 experiments
[07:57:55] Exp 651: R1 - Bet $20, L, Balance $80
[07:58:01] Exp 651: R2 - Bet $20, W, Balance $120
[07:58:06] Exp 651: R3 - Bet $10, L, Balance $110
[07:58:12] Exp 651: R4 - Bet $20, L, Balance $90
[07:58:16] Exp 651: R5 - Bet $10, W, Balance $110
[07:58:20] Exp 651: R6 - Bet $10, W, Balance $130
[07:58:24] Exp 651: R7 - Bet $20, L, Balance $110
[07:58:29] Exp 651: R8 - Bet $20, L, Balance $90
[07:58:33] Exp 651: R9 - Bet $10, L, Balance $80
[07:58:39] Exp 651: R10 - Bet $10, L, Balance $70
[07:58:45] Exp 651: R11 - Bet $10, L, Balance $60
[07:58:55] Exp 652: R1 - Bet $10, L, Balance $90
[07:59:00] Exp 652: R2 - Bet $20, L, Balance $70
[07:59:04] Exp 652: R3 - Bet $10, L, Balance $60
[07:59:08] Exp 652: R4 - Bet $10, L, Balance $50
[07:59:20] Exp 653: R1 - Bet $20, L, Balance $80
[07:59:25] Exp 653: R2 - Bet $20, L, Balance $60
[07:59:30] Exp 653: R3 - Bet $20, L, Balance $40
[07:59:35] Exp 653: R4 - Bet $20, L, Balance $20
[07:59:39] Exp 653: R5 - Bet $10, L, Balance $10
[07:59:43] Exp 653: R6 - Bet $5, L, Balance $5
[07:59:48] Exp 653: R7 - Bet $5, W, Balance $15
[07:59:52] Exp 653: R8 - Bet $5, L, Balance $10
[07:59:57] Exp 653: R9 - Bet $5, L, Balance $5
[08:00:03] Exp 653: R10 - Bet $5, L, Balance $0
[08:00:14] Exp 654: R1 - Bet $30, W, Balance $160
[08:00:22] Exp 654: R2 - Bet $30, L, Balance $130
[08:00:28] Exp 654: R3 - Bet $20, L, Balance $110
[08:00:36] Exp 654: R4 - Bet $20, W, Balance $150
[08:00:44] Exp 654: R5 - Bet $20, W, Balance $190
[08:00:51] Exp 654: R6 - Bet $20, L, Balance $170
[08:00:59] Exp 654: R7 - Bet $30, L, Balance $140
[08:01:06] Exp 654: R8 - Bet $30, L, Balance $110
[08:01:12] Exp 654: R9 - Bet $20, W, Balance $150
[08:01:19] Exp 654: R10 - Bet $20, L, Balance $130
[08:01:24] Exp 654: R11 - Bet $20, W, Balance $170
[08:01:30] Exp 654: R12 - Bet $20, W, Balance $210
[08:01:43] Exp 654: R13 - Bet $30, W, Balance $270
[08:01:51] Exp 654: R14 - Bet $20, L, Balance $250
[08:01:57] Exp 654: R15 - Bet $30, L, Balance $220
[08:02:04] Exp 654: R16 - Bet $30, L, Balance $190
[08:02:10] Exp 654: R17 - Bet $20, L, Balance $170
[08:02:18] Exp 654: R18 - Bet $20, L, Balance $150
[08:02:38] Exp 656: R1 - Bet $20, L, Balance $80
[08:02:43] Exp 656: R2 - Bet $15, L, Balance $65
[08:02:48] Exp 656: R3 - Bet $10, L, Balance $55
[08:02:55] Exp 656: R4 - Bet $10, L, Balance $45
[08:03:00] Exp 656: R5 - Bet $10, W, Balance $65
[08:03:05] Exp 656: R6 - Bet $10, L, Balance $55
[08:03:10] Exp 656: R7 - Bet $10, W, Balance $75
[08:03:15] Exp 656: R8 - Bet $10, L, Balance $65
[08:03:21] Exp 656: R9 - Bet $10, L, Balance $55
[08:03:26] Exp 656: R10 - Bet $10, L, Balance $45
[08:03:31] Exp 656: R11 - Bet $5, L, Balance $40
[08:03:58] Exp 658: R1 - Bet $25, L, Balance $75
[08:04:09] Exp 658: R2 - Bet $20, L, Balance $55
[08:04:20] Exp 658: R3 - Bet $20, W, Balance $95
[08:04:26] Exp 658: R4 - Bet $20, L, Balance $75
[08:04:33] Exp 658: R5 - Bet $25, L, Balance $50
[08:04:40] Exp 658: R6 - Bet $10, L, Balance $40
[08:04:44] Exp 658: R7 - Bet $10, L, Balance $30
[08:04:51] Exp 658: R8 - Bet $10, L, Balance $20
[08:04:56] Exp 658: R9 - Bet $10, L, Balance $10
[08:05:00] Exp 658: R10 - Bet $5, L, Balance $5
[08:05:11] Exp 659: R1 - Bet $10, L, Balance $90
[08:05:22] Exp 659: R2 - Bet $20, L, Balance $70
[08:05:30] Exp 659: R3 - Bet $20, L, Balance $50
[08:05:34] Exp 659: R4 - Bet $10, W, Balance $70
[08:05:44] Exp 659: R5 - Bet $20, W, Balance $110
[08:05:51] Exp 659: R6 - Bet $20, W, Balance $150
[08:05:58] Exp 659: R7 - Bet $20, W, Balance $190
[08:06:05] Exp 659: R8 - Bet $20, W, Balance $230
[08:06:11] Exp 659: R9 - Bet $30, L, Balance $200
[08:06:17] Exp 659: R10 - Bet $20, W, Balance $240
[08:06:23] Exp 659: R11 - Bet $20, L, Balance $220
[08:06:32] Exp 659: R12 - Bet $40, L, Balance $180
[08:06:37] Exp 659: R13 - Bet $20, L, Balance $160
[08:06:41] Exp 659: R14 - Bet $20, L, Balance $140
[08:06:52] Exp 660: R1 - Bet $25, L, Balance $75
[08:07:00] Exp 660: R2 - Bet $25, L, Balance $50
[08:07:05] Exp 660: R3 - Bet $25, L, Balance $25
[08:07:12] Exp 661: R1 - Bet $25, L, Balance $75
[08:07:18] Exp 661: R2 - Bet $30, W, Balance $135
[08:07:24] Exp 661: R3 - Bet $30, L, Balance $105
[08:07:33] Exp 661: R4 - Bet $25, W, Balance $155
[08:07:39] Exp 661: R5 - Bet $25, L, Balance $130
[08:07:42] Exp 661: R6 - Bet $30, L, Balance $100
[08:07:47] Exp 661: R7 - Bet $20, W, Balance $140
[08:07:51] Exp 661: R8 - Bet $30, W, Balance $200
[08:07:56] Exp 661: R9 - Bet $40, L, Balance $160
[08:08:02] Exp 661: R10 - Bet $30, L, Balance $130
[08:08:06] Exp 661: R11 - Bet $20, L, Balance $110
[08:08:12] Exp 661: R12 - Bet $20, W, Balance $150
[08:08:19] Exp 661: R13 - Bet $30, L, Balance $120
[08:08:26] Exp 661: R14 - Bet $20, L, Balance $100
[08:08:30] Exp 661: R15 - Bet $20, L, Balance $80
[08:08:36] Exp 661: R16 - Bet $10, W, Balance $100
[08:08:41] Exp 661: R17 - Bet $20, L, Balance $80
[08:08:45] Exp 661: R18 - Bet $10, L, Balance $70
[08:08:49] Exp 661: R19 - Bet $20, W, Balance $110
[08:08:53] Exp 661: R20 - Bet $30, W, Balance $170
[08:08:58] Exp 661: R21 - Bet $30, W, Balance $230
[08:09:04] Exp 661: R22 - Bet $50, L, Balance $180
[08:09:09] Exp 661: R23 - Bet $30, L, Balance $150
[08:09:19] Exp 661: R24 - Bet $30, L, Balance $120
[08:09:24] Exp 661: R25 - Bet $70, L, Balance $50
[08:09:31] Exp 661: R26 - Bet $20, W, Balance $90
[08:09:36] Exp 661: R27 - Bet $20, W, Balance $130
[08:09:42] Exp 661: R28 - Bet $20, W, Balance $170
[08:09:47] Exp 661: R29 - Bet $30, L, Balance $140
[08:09:52] Exp 661: R30 - Bet $40, L, Balance $100
[08:09:57] Exp 661: R31 - Bet $20, L, Balance $80
[08:10:02] Exp 661: R32 - Bet $20, W, Balance $120
[08:10:07] Exp 661: R33 - Bet $30, L, Balance $90
[08:10:12] Exp 661: R34 - Bet $30, L, Balance $60
[08:10:16] Exp 661: R35 - Bet $20, L, Balance $40
[08:10:21] Exp 661: R36 - Bet $10, W, Balance $60
[08:10:28] Exp 661: R37 - Bet $20, L, Balance $40
[08:10:31] Exp 661: R38 - Bet $10, W, Balance $60
[08:10:36] Exp 661: R39 - Bet $10, L, Balance $50
[08:10:41] Exp 661: R40 - Bet $10, L, Balance $40
[08:10:45] Exp 661: R41 - Bet $10, L, Balance $30
[08:10:49] Exp 661: R42 - Bet $10, W, Balance $50
[08:10:55] Exp 661: R43 - Bet $10, W, Balance $70
[08:11:00] Exp 661: R44 - Bet $20, W, Balance $110
[08:11:07] Exp 661: R45 - Bet $30, W, Balance $170
[08:11:13] Exp 661: R46 - Bet $30, L, Balance $140
[08:11:18] Exp 661: R47 - Bet $30, L, Balance $110
